avg_util_cap_per_alg,avg_util_cap_true,avg_util_per_alg,avg_util_true,dataset,demand_capacity_ratio,evac_time_per_alg,evac_time_true,gamma_setting,id,model,number_updates,random_seed,update_interval,variance_factor
0.8305820105820106,0.7831326543239167,0.32333726237730653,0.38901216080715073,small,2.0,177.30051006078375,240.94242865651876,,D-ICEP_0.4_30.0_4.0_123.0_None,D-ICEP,4.0,123.0,30.0,0.4
0.9151598278954135,0.9151598278954135,0.4463603892567579,0.4463603892567579,small,2.0,182.9694212175312,182.9694212175312,,D-ICEP BENCHMARK_0.4_30.0_4.0_124.0_None,D-ICEP BENCHMARK,4.0,124.0,30.0,0.4
0.8352110450479404,0.8350898274812423,0.4152291901801492,0.4198182136067308,small,2.0,132.65281096024992,199.05672597369244,,D-ICEP_0.4_30.0_4.0_124.0_None,D-ICEP,4.0,124.0,30.0,0.4
0.9502249718785152,0.9502249718785152,0.46165787139183057,0.46165787139183057,small,4.0,297.26398705673193,297.26398705673193,,D-ICEP BENCHMARK_0.2_30.0_8.0_125.0_None,D-ICEP BENCHMARK,8.0,125.0,30.0,0.2
0.9253884711779449,0.9045021645021645,0.4664750958007907,0.4342508055239442,small,4.0,276.17744385938823,364.3463836572324,,D-ICEP_0.2_30.0_8.0_125.0_None,D-ICEP,8.0,125.0,30.0,0.2
0.9421279761904762,0.9421279761904762,0.4766721178053852,0.4766721178053852,small,3.0,274.9595854138328,274.9595854138328,,D-ICEP BENCHMARK_0.6_30.0_6.0_126.0_None,D-ICEP BENCHMARK,6.0,126.0,30.0,0.6
0.8603815148106487,0.9497727980575008,0.17691718717033494,0.3552895324771814,small,3.0,132.97156082049372,354.76299151253903,,D-ICEP_0.6_30.0_6.0_126.0_None,D-ICEP,6.0,126.0,30.0,0.6
0.998985945305224,0.998985945305224,0.4100974477067011,0.4100974477067011,small,4.0,274.9595854138328,274.9595854138328,,D-ICEP BENCHMARK_0.2_60.0_4.0_127.0_None,D-ICEP BENCHMARK,4.0,127.0,60.0,0.2
0.9678809523809523,0.9446485260770976,0.3801464650844031,0.39007793608257535,small,4.0,269.2308158143782,314.92156369251296,,D-ICEP_0.2_60.0_4.0_127.0_None,D-ICEP,4.0,127.0,60.0,0.2
0.9258874458874459,0.9258874458874459,0.35963270993666474,0.35963270993666474,small,2.0,171.63695489602193,171.63695489602193,,D-ICEP BENCHMARK_0.4_60.0_2.0_127.0_None,D-ICEP BENCHMARK,2.0,127.0,60.0,0.4
0.9040952380952382,0.836388888888889,0.27881822695157393,0.30508701479818934,small,2.0,171.12703905138198,216.81778692951676,,D-ICEP_0.4_60.0_2.0_127.0_None,D-ICEP,2.0,127.0,60.0,0.4
0.9665898617511521,0.9665898617511521,0.5478416072689175,0.5478416072689175,small,4.0,302.93435853883216,302.93435853883216,,D-ICEP BENCHMARK_0.2_30.0_8.0_123.0_None,D-ICEP BENCHMARK,8.0,123.0,30.0,0.2
0.9232773109243697,0.9047732385724511,0.5139728820488968,0.5175885551482583,small,4.0,253.6377498384929,341.0192455947624,,D-ICEP_0.2_30.0_8.0_123.0_None,D-ICEP,8.0,123.0,30.0,0.2
0.9401492782152232,0.9401492782152232,0.19128465003243372,0.19128465003243372,small,3.0,336.4904183797239,336.4904183797239,,D-ICEP BENCHMARK_0.6_30.0_6.0_127.0_None,D-ICEP BENCHMARK,6.0,127.0,30.0,0.6
0.8589316926782001,0.8426634909883577,0.20633888069871173,0.21415838756937697,small,3.0,217.15342376430456,392.404595374382,,D-ICEP_0.6_30.0_6.0_127.0_None,D-ICEP,6.0,127.0,30.0,0.6
0.9556477214541731,0.9556477214541731,0.46184174164455516,0.46184174164455516,small,4.0,276.17744385938823,276.17744385938823,,D-ICEP BENCHMARK_0.2_30.0_8.0_124.0_None,D-ICEP BENCHMARK,8.0,124.0,30.0,0.2
0.9608072982812632,0.8990210039727438,0.40249654403777707,0.41370866120796546,small,4.0,228.40769832579795,339.453526893499,,D-ICEP_0.2_30.0_8.0_124.0_None,D-ICEP,8.0,124.0,30.0,0.2
0.9195307917888563,0.9195307917888563,0.2583508123084528,0.2583508123084528,small,2.0,216.23373949614063,216.23373949614063,,D-ICEP BENCHMARK_0.4_30.0_4.0_125.0_None,D-ICEP BENCHMARK,4.0,125.0,30.0,0.4
0.8039816575347436,0.76699982136228,0.20578886904307372,0.22250780724944047,small,2.0,217.15342376430456,266.0199487584611,,D-ICEP_0.4_30.0_4.0_125.0_None,D-ICEP,4.0,125.0,30.0,0.4
0.9151598278954135,0.9151598278954135,0.4463603892567579,0.4463603892567579,small,2.0,182.9694212175312,182.9694212175312,,D-ICEP BENCHMARK_0.2_15.0_8.0_124.0_None,D-ICEP BENCHMARK,8.0,124.0,15.0,0.2
