,segment_id,resource_id,route_segment_id,origin,destination,route_start_time,route_end_time,load_start_time,load_end_time,resource_speed,evacuees,evacuated_location
106,5,Sunshine Coast Water Taxi,5,Gibsons Harbor,Bowen Bay Beach,81.67999999999999,92.72,92.72,95.72,20.0,0,None
107,6,Sunshine Coast Water Taxi,6,Bowen Bay Beach,Gibsons Harbor,95.72,109.52,109.52,112.52,20.0,12,Bowen Bay
108,7,Sunshine Coast Water Taxi,7,Gibsons Harbor,Bowen Bay Marina,112.52,123.56,123.56,126.56,20.0,0,None
109,8,Sunshine Coast Water Taxi,8,Bowen Bay Marina,Gibsons Harbor,126.56,140.36,140.36,143.36,20.0,12,Bowen Bay
110,9,Sunshine Coast Water Taxi,9,Gibsons Harbor,Bowen Bay Beach,143.36,154.4,154.4,157.4,20.0,0,None
111,10,Sunshine Coast Water Taxi,10,Bowen Bay Beach,Gibsons Harbor,157.4,171.20000000000002,171.20000000000002,174.20000000000002,20.0,12,Bowen Bay
112,11,Sunshine Coast Water Taxi,11,Gibsons Harbor,Bowen Bay Beach,174.20000000000002,185.24,185.24,188.24,20.0,0,None
113,12,Sunshine Coast Water Taxi,12,Bowen Bay Beach,Gibsons Harbor,188.24,202.04000000000002,202.04000000000002,205.04000000000002,20.0,12,Bowen Bay
114,13,Sunshine Coast Water Taxi,13,Gibsons Harbor,Bowen Bay Beach,205.04000000000002,216.08,216.08,219.08,20.0,0,None
115,14,Sunshine Coast Water Taxi,14,Bowen Bay Beach,Gibsons Harbor,219.08,232.88000000000002,232.88000000000002,235.88000000000002,20.0,12,Bowen Bay
116,15,Sunshine Coast Water Taxi,15,Gibsons Harbor,Bowen Bay Marina,235.88000000000002,246.92000000000002,246.92000000000002,249.92000000000002,20.0,0,None
117,16,Sunshine Coast Water Taxi,16,Bowen Bay Marina,Gibsons Harbor,249.92000000000002,263.72,263.72,266.72,20.0,12,Bowen Bay
118,1,Harbour Ferry Bertram,1,Gibsons Harbor,Bowen Bay Beach,20.0,33.8,33.8,36.8,20.0,0,None
119,2,Harbour Ferry Bertram,2,Bowen Bay Beach,Gibsons Harbor,36.8,53.035294117647055,53.035294117647055,56.035294117647055,17.0,6,Bowen Bay
120,3,Harbour Ferry Bertram,3,Gibsons Harbor,Bowen Bay Beach,56.035294117647055,69.83529411764705,69.83529411764705,72.83529411764705,17.0,0,None
121,4,Harbour Ferry Bertram,4,Bowen Bay Beach,Gibsons Harbor,72.83529411764705,89.07058823529411,89.07058823529411,92.07058823529411,17.0,6,Bowen Bay
