avg_util_per_alg,avg_util_true,dataset,demand_capacity_ratio,evac_time_per_alg,evac_time_true,gamma_setting,id,model,number_updates,random_seed,update_interval,variance_factor
0.42359039996663517,0.42359039996663517,small,3.0,236.66776657906823,236.66776657906823,,D-ICEP BENCHMARK_0.4_15.0_16.0_124.0_None,D-ICEP BENCHMARK,16.0,124.0,15.0,0.4
0.4358166458669726,0.39270469965434723,small,3.0,200.4712125727692,306.40391501344254,,D-ICEP_0.4_15.0_16.0_124.0_None,D-ICEP,16.0,124.0,15.0,0.4
0.5745433432847029,0.5745433432847029,small,4.0,302.93435853883216,302.93435853883216,,D-ICEP BENCHMARK_0.6_15.0_20.0_127.0_None,D-ICEP BENCHMARK,20.0,127.0,15.0,0.6
0.5671109695728518,0.5117034264369125,small,4.0,274.7120417532983,387.6255858050387,,D-ICEP_0.6_15.0_20.0_127.0_None,D-ICEP,20.0,127.0,15.0,0.6
0.38346686344859277,0.38346686344859277,small,2.0,167.5593373705538,167.5593373705538,,D-ICEP BENCHMARK_0.6_30.0_6.0_126.0_None,D-ICEP BENCHMARK,6.0,126.0,30.0,0.6
0.324843833345264,0.3340091153436705,small,2.0,149.28627082279874,247.27976355459765,,D-ICEP_0.6_30.0_6.0_126.0_None,D-ICEP,6.0,126.0,30.0,0.6
0.6424489804657528,0.6424489804657528,small,4.0,323.5785667474549,323.5785667474549,,D-ICEP BENCHMARK_0.6_60.0_5.0_125.0_None,D-ICEP BENCHMARK,5.0,125.0,60.0,0.6
0.5708589474889986,0.47334401394762227,small,4.0,214.20096181693,437.0722436344042,,D-ICEP_0.6_60.0_5.0_125.0_None,D-ICEP,5.0,125.0,60.0,0.6
0.34681872604879527,0.34681872604879527,small,3.0,308.2227324305711,308.2227324305711,,D-ICEP BENCHMARK_0.6_30.0_8.0_125.0_None,D-ICEP BENCHMARK,8.0,125.0,30.0,0.6
0.4769059451613599,0.3992183300268296,small,3.0,295.0640841091084,424.6451958126132,,D-ICEP_0.6_30.0_8.0_125.0_None,D-ICEP,8.0,125.0,30.0,0.6
0.6424489804657528,0.6424489804657528,small,4.0,323.5785667474549,323.5785667474549,,D-ICEP BENCHMARK_0.6_30.0_10.0_125.0_None,D-ICEP BENCHMARK,10.0,125.0,30.0,0.6
0.6002438920047454,0.4973654452007631,small,4.0,242.4624078018813,415.844028547196,,D-ICEP_0.6_30.0_10.0_125.0_None,D-ICEP,10.0,125.0,30.0,0.6
0.6424489804657528,0.6424489804657528,small,4.0,323.5785667474549,323.5785667474549,,D-ICEP BENCHMARK_0.2_15.0_20.0_125.0_None,D-ICEP BENCHMARK,20.0,125.0,15.0,0.2
