,segment_id,resource_id,route_segment_id,origin,destination,route_start_time,route_end_time,load_start_time,load_end_time,resource_speed,evacuees,evacuated_location
41,6,Stormaway III,6,Mannion Bay Wharf,Horseshoe Bay Terminal,104.61999999999998,112.41999999999997,112.41999999999997,117.41999999999997,20.0,40,Snug Cove
42,7,Stormaway III,7,Horseshoe Bay Terminal,Cates Bay Dock,117.41999999999997,124.37999999999997,124.37999999999997,129.37999999999997,20.0,0,None
43,8,Stormaway III,8,Cates Bay Dock,Horseshoe Bay Terminal,129.37999999999997,138.07999999999996,138.07999999999996,143.07999999999996,20.0,40,Hood Point
44,1,RCM SAR 01,1,Horseshoe Bay Terminal,Cates Bay Dock,30.0,35.8,35.8,38.8,30.0,0,None
45,2,RCM SAR 01,2,Cates Bay Dock,Horseshoe Bay Terminal,38.8,45.76,45.76,48.76,25.0,12,Hood Point
46,3,RCM SAR 01,3,Horseshoe Bay Terminal,Mannion Bay Beach,48.76,53.96,53.96,56.96,25.0,0,None
47,4,RCM SAR 01,4,Mannion Bay Beach,Fishermans Cove,56.96,63.92,63.92,66.92,25.0,12,Snug Cove
48,5,RCM SAR 01,5,Fishermans Cove,Mannion Bay Wharf,66.92,72.72,72.72,75.72,25.0,0,None
49,6,RCM SAR 01,6,Mannion Bay Wharf,Fishermans Cove,75.72,82.67999999999999,82.67999999999999,85.67999999999999,25.0,12,Snug Cove
50,7,RCM SAR 01,7,Fishermans Cove,Mannion Bay Wharf,85.67999999999999,91.47999999999999,91.47999999999999,94.47999999999999,25.0,0,None
51,8,RCM SAR 01,8,Mannion Bay Wharf,Horseshoe Bay Terminal,94.47999999999999,100.71999999999998,100.71999999999998,103.71999999999998,25.0,12,Snug Cove
52,9,RCM SAR 01,9,Horseshoe Bay Terminal,Cates Bay Dock,103.71999999999998,109.51999999999998,109.51999999999998,112.51999999999998,25.0,0,None
53,10,RCM SAR 01,10,Cates Bay Dock,Horseshoe Bay Terminal,112.51999999999998,119.47999999999998,119.47999999999998,122.47999999999998,25.0,12,Hood Point
54,11,RCM SAR 01,11,Horseshoe Bay Terminal,Hood Point Dock,122.47999999999998,129.87999999999997,129.87999999999997,132.87999999999997,25.0,0,None
55,12,RCM SAR 01,12,Hood Point Dock,Pasley Island Wharf,132.87999999999997,148.71999999999997,148.71999999999997,151.71999999999997,25.0,12,Hood Point
56,1,RCM SAR 01b,1,Horseshoe Bay Terminal,Snug Cove Marina,30.0,35.6,35.6,38.6,30.0,0,None
57,2,RCM SAR 01b,2,Snug Cove Marina,Horseshoe Bay Terminal,38.6,45.32,45.32,48.32,25.0,4,Snug Cove
58,3,RCM SAR 01b,3,Horseshoe Bay Terminal,Hood Point Dock,48.32,55.72,55.72,58.72,25.0,0,None
59,4,RCM SAR 01b,4,Hood Point Dock,Fishermans Cove,58.72,71.44,71.44,74.44,25.0,4,Hood Point
60,5,RCM SAR 01b,5,Fishermans Cove,Cates Bay Dock,74.44,83.24,83.24,86.24,25.0,0,None
61,6,RCM SAR 01b,6,Cates Bay Dock,Horseshoe Bay Terminal,86.24,93.19999999999999,93.19999999999999,96.19999999999999,25.0,4,Hood Point
62,7,RCM SAR 01b,7,Horseshoe Bay Terminal,Cates Bay Dock,96.19999999999999,101.99999999999999,101.99999999999999,104.99999999999999,25.0,0,None
63,8,RCM SAR 01b,8,Cates Bay Dock,Horseshoe Bay Terminal,104.99999999999999,111.95999999999998,111.95999999999998,114.95999999999998,25.0,4,Hood Point
64,9,RCM SAR 01b,9,Horseshoe Bay Terminal,Mannion Bay Beach,114.95999999999998,120.15999999999998,120.15999999999998,123.15999999999998,25.0,0,None
65,10,RCM SAR 01b,10,Mannion Bay Beach,Horseshoe Bay Terminal,123.15999999999998,129.39999999999998,129.39999999999998,132.39999999999998,25.0,4,Snug Cove
66,11,RCM SAR 01b,11,Horseshoe Bay Terminal,Cates Bay Beach,132.39999999999998,138.2,138.2,141.2,25.0,0,None
