,segment_id,resource_id,route_segment_id,origin,destination,route_start_time,route_end_time,load_start_time,load_end_time,resource_speed,evacuees,evacuated_location
45,12,Apodaca,12,Cates Bay Dock,Horseshoe Bay Terminal,143.00000000000003,151.70000000000002,151.70000000000002,156.70000000000002,20.0,37,Hood Point
46,1,Kinbasket Queen,1,Snug Cove Marina,Snug Cove Marina,30.0,30.0,30.0,35.0,17.0,0,None
47,2,Kinbasket Queen,2,Snug Cove Marina,Horseshoe Bay Terminal,35.0,46.2,46.2,51.2,15.0,40,Snug Cove
48,3,Kinbasket Queen,3,Horseshoe Bay Terminal,Cates Bay Dock,51.2,61.43529411764706,61.43529411764706,66.43529411764706,15.0,0,None
49,4,Kinbasket Queen,4,Cates Bay Dock,Horseshoe Bay Terminal,66.43529411764706,78.03529411764706,78.03529411764706,83.03529411764706,15.0,40,Hood Point
50,5,Kinbasket Queen,5,Horseshoe Bay Terminal,Cates Bay Dock,83.03529411764706,93.27058823529411,93.27058823529411,98.27058823529411,15.0,0,None
51,6,Kinbasket Queen,6,Cates Bay Dock,Horseshoe Bay Terminal,98.27058823529411,109.87058823529411,109.87058823529411,114.87058823529411,15.0,40,Hood Point
52,7,Kinbasket Queen,7,Horseshoe Bay Terminal,Cates Bay Dock,114.87058823529411,125.10588235294117,125.10588235294117,130.10588235294117,15.0,0,None
53,8,Kinbasket Queen,8,Cates Bay Dock,Horseshoe Bay Terminal,130.10588235294117,141.70588235294116,141.70588235294116,146.70588235294116,15.0,40,Hood Point
54,1,Mercury 1,1,Horseshoe Bay Terminal,Mannion Bay Beach,20.0,26.240000000000002,26.240000000000002,29.240000000000002,25.0,0,None
55,2,Mercury 1,2,Mannion Bay Beach,Horseshoe Bay Terminal,29.240000000000002,37.040000000000006,37.040000000000006,40.040000000000006,20.0,12,Snug Cove
56,3,Mercury 1,3,Horseshoe Bay Terminal,Cates Bay Dock,40.040000000000006,47.00000000000001,47.00000000000001,50.00000000000001,20.0,0,None
57,4,Mercury 1,4,Cates Bay Dock,Horseshoe Bay Terminal,50.00000000000001,58.7,58.7,61.7,20.0,12,Hood Point
58,5,Mercury 1,5,Horseshoe Bay Terminal,Cates Bay Beach,61.7,68.66,68.66,71.66,20.0,0,None
59,6,Mercury 1,6,Cates Bay Beach,Horseshoe Bay Terminal,71.66,80.36,80.36,83.36,20.0,12,Hood Point
60,7,Mercury 1,7,Horseshoe Bay Terminal,Mannion Bay Beach,83.36,89.6,89.6,92.6,20.0,0,None
61,8,Mercury 1,8,Mannion Bay Beach,Horseshoe Bay Terminal,92.6,100.39999999999999,100.39999999999999,103.39999999999999,20.0,12,Snug Cove
62,9,Mercury 1,9,Horseshoe Bay Terminal,Mannion Bay Wharf,103.39999999999999,109.63999999999999,109.63999999999999,112.63999999999999,20.0,0,None
63,10,Mercury 1,10,Mannion Bay Wharf,Horseshoe Bay Terminal,112.63999999999999,120.43999999999998,120.43999999999998,123.43999999999998,20.0,12,Snug Cove
64,11,Mercury 1,11,Horseshoe Bay Terminal,Cates Bay Dock,123.43999999999998,130.39999999999998,130.39999999999998,133.39999999999998,20.0,0,None
65,12,Mercury 1,12,Cates Bay Dock,Horseshoe Bay Terminal,133.39999999999998,142.09999999999997,142.09999999999997,145.09999999999997,20.0,12,Hood Point
66,13,Mercury 1,13,Horseshoe Bay Terminal,Mannion Bay Beach,145.09999999999997,151.33999999999997,151.33999999999997,154.33999999999997,20.0,0,None
67,14,Mercury 1,14,Mannion Bay Beach,Horseshoe Bay Terminal,154.33999999999997,162.14,162.14,165.14,20.0,12,Snug Cove
68,1,Mercury 2,1,Horseshoe Bay Terminal,Cates Bay Dock,30.0,36.96,36.96,39.96,25.0,0,None
69,2,Mercury 2,2,Cates Bay Dock,Horseshoe Bay Terminal,39.96,48.66,48.66,51.66,20.0,12,Hood Point
70,3,Mercury 2,3,Horseshoe Bay Terminal,Cates Bay Beach,51.66,58.62,58.62,61.62,20.0,0,None
71,4,Mercury 2,4,Cates Bay Beach,Horseshoe Bay Terminal,61.62,70.32,70.32,73.32,20.0,12,Hood Point
72,5,Mercury 2,5,Horseshoe Bay Terminal,Mannion Bay Wharf,73.32,79.55999999999999,79.55999999999999,82.55999999999999,20.0,0,None
73,6,Mercury 2,6,Mannion Bay Wharf,Horseshoe Bay Terminal,82.55999999999999,90.35999999999999,90.35999999999999,93.35999999999999,20.0,12,Snug Cove
