,segment_id,resource_id,route_segment_id,origin,destination,route_start_time,route_end_time,load_start_time,load_end_time,resource_speed,evacuees,evacuated_location
75,18,Apodaca,18,Bowen Bay Marina,Keats Island Eastbourne Wharf,222.56000000000003,229.46000000000004,229.46000000000004,234.46000000000004,20.0,38,Bowen Bay
76,19,Apodaca,19,Keats Island Eastbourne Wharf,Tunstall Bay Dock,234.46000000000004,241.42000000000004,241.42000000000004,246.42000000000004,20.0,0,None
77,20,Apodaca,20,Tunstall Bay Dock,Keats Island Eastbourne Wharf,246.42000000000004,255.12000000000003,255.12000000000003,260.12,20.0,38,Tunstall Bay
78,21,Apodaca,21,Keats Island Eastbourne Wharf,Bowen Bay Marina,260.12,265.64,265.64,270.64,20.0,0,None
79,22,Apodaca,22,Bowen Bay Marina,Keats Island Eastbourne Wharf,270.64,277.53999999999996,277.53999999999996,282.53999999999996,20.0,38,Bowen Bay
80,23,Apodaca,23,Keats Island Eastbourne Wharf,Tunstall Bay Dock,282.53999999999996,289.49999999999994,289.49999999999994,294.49999999999994,20.0,0,None
81,24,Apodaca,24,Tunstall Bay Dock,Keats Island Eastbourne Wharf,294.49999999999994,303.19999999999993,303.19999999999993,308.19999999999993,20.0,38,Tunstall Bay
82,1,Kinbasket Queen,1,Snug Cove Marina,Tunstall Bay Dock,30.0,59.294117647058826,59.294117647058826,64.29411764705883,17.0,0,None
83,2,Kinbasket Queen,2,Tunstall Bay Dock,Keats Island Eastbourne Wharf,64.29411764705883,75.89411764705882,75.89411764705882,80.89411764705882,15.0,40,Tunstall Bay
84,3,Kinbasket Queen,3,Keats Island Eastbourne Wharf,Bowen Bay Marina,80.89411764705882,89.01176470588234,89.01176470588234,94.01176470588234,15.0,0,None
85,4,Kinbasket Queen,4,Bowen Bay Marina,Keats Island Eastbourne Wharf,94.01176470588234,103.21176470588235,103.21176470588235,108.21176470588235,15.0,40,Bowen Bay
86,5,Kinbasket Queen,5,Keats Island Eastbourne Wharf,Bowen Bay Marina,108.21176470588235,116.32941176470587,116.32941176470587,121.32941176470587,15.0,0,None
87,6,Kinbasket Queen,6,Bowen Bay Marina,Keats Island Eastbourne Wharf,121.32941176470587,130.52941176470586,130.52941176470586,135.52941176470586,15.0,40,Bowen Bay
88,7,Kinbasket Queen,7,Keats Island Eastbourne Wharf,Tunstall Bay Dock,135.52941176470586,145.76470588235293,145.76470588235293,150.76470588235293,15.0,0,None
89,8,Kinbasket Queen,8,Tunstall Bay Dock,Keats Island Eastbourne Wharf,150.76470588235293,162.36470588235292,162.36470588235292,167.36470588235292,15.0,40,Tunstall Bay
90,9,Kinbasket Queen,9,Keats Island Eastbourne Wharf,Bowen Bay Marina,167.36470588235292,175.48235294117646,175.48235294117646,180.48235294117646,15.0,0,None
91,10,Kinbasket Queen,10,Bowen Bay Marina,Keats Island Eastbourne Wharf,180.48235294117646,189.68235294117645,189.68235294117645,194.68235294117645,15.0,40,Bowen Bay
92,11,Kinbasket Queen,11,Keats Island Eastbourne Wharf,Bowen Bay Marina,194.68235294117645,202.79999999999998,202.79999999999998,207.79999999999998,15.0,0,None
93,12,Kinbasket Queen,12,Bowen Bay Marina,Keats Island Eastbourne Wharf,207.79999999999998,216.99999999999997,216.99999999999997,221.99999999999997,15.0,40,Bowen Bay
94,13,Kinbasket Queen,13,Keats Island Eastbourne Wharf,Tunstall Bay Dock,221.99999999999997,232.23529411764704,232.23529411764704,237.23529411764704,15.0,0,None
95,14,Kinbasket Queen,14,Tunstall Bay Dock,Keats Island Eastbourne Wharf,237.23529411764704,248.83529411764704,248.83529411764704,253.83529411764704,15.0,40,Tunstall Bay
96,15,Kinbasket Queen,15,Keats Island Eastbourne Wharf,Tunstall Bay Dock,253.83529411764704,264.0705882352941,264.0705882352941,269.0705882352941,15.0,0,None
97,16,Kinbasket Queen,16,Tunstall Bay Dock,Keats Island Eastbourne Wharf,269.0705882352941,280.67058823529413,280.67058823529413,285.67058823529413,15.0,40,Tunstall Bay
98,17,Kinbasket Queen,17,Keats Island Eastbourne Wharf,Bowen Bay Marina,285.67058823529413,293.78823529411767,293.78823529411767,298.78823529411767,15.0,0,None
99,18,Kinbasket Queen,18,Bowen Bay Marina,Keats Island Eastbourne Wharf,298.78823529411767,307.98823529411766,307.98823529411766,312.98823529411766,15.0,40,Bowen Bay
100,1,Mercury 1,1,Horseshoe Bay Terminal,Tunstall Bay Beach,20.0,42.8,42.8,45.8,25.0,0,None
101,2,Mercury 1,2,Tunstall Bay Beach,Keats Island Eastbourne Wharf,45.8,54.5,54.5,57.5,20.0,12,Tunstall Bay
102,3,Mercury 1,3,Keats Island Eastbourne Wharf,Bowen Bay Beach,57.5,63.019999999999996,63.019999999999996,66.02,20.0,0,None
103,4,Mercury 1,4,Bowen Bay Beach,Keats Island Eastbourne Wharf,66.02,72.92,72.92,75.92,20.0,12,Bowen Bay
104,5,Mercury 1,5,Keats Island Eastbourne Wharf,Bowen Bay Marina,75.92,81.44,81.44,84.44,20.0,0,None
105,6,Mercury 1,6,Bowen Bay Marina,Keats Island Eastbourne Wharf,84.44,91.34,91.34,94.34,20.0,12,Bowen Bay
106,7,Mercury 1,7,Keats Island Eastbourne Wharf,Bowen Bay Marina,94.34,99.86,99.86,102.86,20.0,0,None
107,8,Mercury 1,8,Bowen Bay Marina,Keats Island Eastbourne Wharf,102.86,109.76,109.76,112.76,20.0,12,Bowen Bay
108,9,Mercury 1,9,Keats Island Eastbourne Wharf,Bowen Bay Beach,112.76,118.28,118.28,121.28,20.0,0,None
109,10,Mercury 1,10,Bowen Bay Beach,Keats Island Eastbourne Wharf,121.28,128.18,128.18,131.18,20.0,12,Bowen Bay
110,11,Mercury 1,11,Keats Island Eastbourne Wharf,Bowen Bay Beach,131.18,136.70000000000002,136.70000000000002,139.70000000000002,20.0,0,None
111,12,Mercury 1,12,Bowen Bay Beach,Keats Island Eastbourne Wharf,139.70000000000002,146.60000000000002,146.60000000000002,149.60000000000002,20.0,12,Bowen Bay
112,13,Mercury 1,13,Keats Island Eastbourne Wharf,Bowen Bay Marina,149.60000000000002,155.12000000000003,155.12000000000003,158.12000000000003,20.0,0,None
113,14,Mercury 1,14,Bowen Bay Marina,Keats Island Eastbourne Wharf,158.12000000000003,165.02000000000004,165.02000000000004,168.02000000000004,20.0,12,Bowen Bay
114,15,Mercury 1,15,Keats Island Eastbourne Wharf,Bowen Bay Beach,168.02000000000004,173.54000000000005,173.54000000000005,176.54000000000005,20.0,0,None
115,16,Mercury 1,16,Bowen Bay Beach,Keats Island Eastbourne Wharf,176.54000000000005,183.44000000000005,183.44000000000005,186.44000000000005,20.0,12,Bowen Bay
116,17,Mercury 1,17,Keats Island Eastbourne Wharf,Bowen Bay Beach,186.44000000000005,191.96000000000006,191.96000000000006,194.96000000000006,20.0,0,None
117,18,Mercury 1,18,Bowen Bay Beach,Keats Island Eastbourne Wharf,194.96000000000006,201.86000000000007,201.86000000000007,204.86000000000007,20.0,12,Bowen Bay
118,19,Mercury 1,19,Keats Island Eastbourne Wharf,Bowen Bay Beach,204.86000000000007,210.38000000000008,210.38000000000008,213.38000000000008,20.0,0,None
119,20,Mercury 1,20,Bowen Bay Beach,Keats Island Eastbourne Wharf,213.38000000000008,220.2800000000001,220.2800000000001,223.2800000000001,20.0,12,Bowen Bay
120,21,Mercury 1,21,Keats Island Eastbourne Wharf,Bowen Bay Beach,223.2800000000001,228.8000000000001,228.8000000000001,231.8000000000001,20.0,0,None
121,22,Mercury 1,22,Bowen Bay Beach,Keats Island Eastbourne Wharf,231.8000000000001,238.7000000000001,238.7000000000001,241.7000000000001,20.0,12,Bowen Bay
122,23,Mercury 1,23,Keats Island Eastbourne Wharf,Bowen Bay Marina,241.7000000000001,247.2200000000001,247.2200000000001,250.2200000000001,20.0,0,None
123,24,Mercury 1,24,Bowen Bay Marina,Keats Island Eastbourne Wharf,250.2200000000001,257.1200000000001,257.1200000000001,260.1200000000001,20.0,12,Bowen Bay
124,25,Mercury 1,25,Keats Island Eastbourne Wharf,Bowen Bay Marina,260.1200000000001,265.6400000000001,265.6400000000001,268.6400000000001,20.0,0,None
125,26,Mercury 1,26,Bowen Bay Marina,Keats Island Eastbourne Wharf,268.6400000000001,275.5400000000001,275.5400000000001,278.5400000000001,20.0,12,Bowen Bay
126,27,Mercury 1,27,Keats Island Eastbourne Wharf,Bowen Bay Beach,278.5400000000001,284.06000000000006,284.06000000000006,287.06000000000006,20.0,0,None
127,28,Mercury 1,28,Bowen Bay Beach,Keats Island Eastbourne Wharf,287.06000000000006,293.96000000000004,293.96000000000004,296.96000000000004,20.0,12,Bowen Bay
128,1,Mercury 2,1,Horseshoe Bay Terminal,Tunstall Bay Dock,30.0,52.8,52.8,55.8,25.0,0,None
129,2,Mercury 2,2,Tunstall Bay Dock,Keats Island Eastbourne Wharf,55.8,64.5,64.5,67.5,20.0,12,Tunstall Bay
130,3,Mercury 2,3,Keats Island Eastbourne Wharf,Tunstall Bay Beach,67.5,74.46,74.46,77.46,20.0,0,None
131,4,Mercury 2,4,Tunstall Bay Beach,Keats Island Eastbourne Wharf,77.46,86.16,86.16,89.16,20.0,12,Tunstall Bay
132,5,Mercury 2,5,Keats Island Eastbourne Wharf,Bowen Bay Marina,89.16,94.67999999999999,94.67999999999999,97.67999999999999,20.0,0,None
133,6,Mercury 2,6,Bowen Bay Marina,Keats Island Eastbourne Wharf,97.67999999999999,104.58,104.58,107.58,20.0,12,Bowen Bay
134,7,Mercury 2,7,Keats Island Eastbourne Wharf,Bowen Bay Marina,107.58,113.1,113.1,116.1,20.0,0,None
135,8,Mercury 2,8,Bowen Bay Marina,Keats Island Eastbourne Wharf,116.1,123.0,123.0,126.0,20.0,12,Bowen Bay
136,9,Mercury 2,9,Keats Island Eastbourne Wharf,Bowen Bay Beach,126.0,131.52,131.52,134.52,20.0,0,None
137,10,Mercury 2,10,Bowen Bay Beach,Keats Island Eastbourne Wharf,134.52,141.42000000000002,141.42000000000002,144.42000000000002,20.0,12,Bowen Bay
138,11,Mercury 2,11,Keats Island Eastbourne Wharf,Tunstall Bay Dock,144.42000000000002,151.38000000000002,151.38000000000002,154.38000000000002,20.0,0,None
139,12,Mercury 2,12,Tunstall Bay Dock,Keats Island Eastbourne Wharf,154.38000000000002,163.08,163.08,166.08,20.0,12,Tunstall Bay
140,13,Mercury 2,13,Keats Island Eastbourne Wharf,Tunstall Bay Beach,166.08,173.04000000000002,173.04000000000002,176.04000000000002,20.0,0,None
141,14,Mercury 2,14,Tunstall Bay Beach,Keats Island Eastbourne Wharf,176.04000000000002,184.74,184.74,187.74,20.0,12,Tunstall Bay
142,15,Mercury 2,15,Keats Island Eastbourne Wharf,Tunstall Bay Beach,187.74,194.70000000000002,194.70000000000002,197.70000000000002,20.0,0,None
143,16,Mercury 2,16,Tunstall Bay Beach,Keats Island Eastbourne Wharf,197.70000000000002,206.4,206.4,209.4,20.0,12,Tunstall Bay
144,17,Mercury 2,17,Keats Island Eastbourne Wharf,Bowen Bay Beach,209.4,214.92000000000002,214.92000000000002,217.92000000000002,20.0,0,None
145,18,Mercury 2,18,Bowen Bay Beach,Keats Island Eastbourne Wharf,217.92000000000002,224.82000000000002,224.82000000000002,227.82000000000002,20.0,12,Bowen Bay
146,19,Mercury 2,19,Keats Island Eastbourne Wharf,Bowen Bay Beach,227.82000000000002,233.34000000000003,233.34000000000003,236.34000000000003,20.0,0,None
147,20,Mercury 2,20,Bowen Bay Beach,Keats Island Eastbourne Wharf,236.34000000000003,243.24000000000004,243.24000000000004,246.24000000000004,20.0,12,Bowen Bay
148,21,Mercury 2,21,Keats Island Eastbourne Wharf,Tunstall Bay Beach,246.24000000000004,253.20000000000005,253.20000000000005,256.20000000000005,20.0,0,None
149,22,Mercury 2,22,Tunstall Bay Beach,Keats Island Eastbourne Wharf,256.20000000000005,264.90000000000003,264.90000000000003,267.90000000000003,20.0,12,Tunstall Bay
