,segment_id,resource_id,route_segment_id,origin,destination,route_start_time,route_end_time,load_start_time,load_end_time,resource_speed,evacuees,evacuated_location
41,8,Apodaca,8,Cates Bay Dock,Horseshoe Bay Terminal,91.68,100.38000000000001,100.38000000000001,105.38000000000001,20.0,38,Hood Point
42,9,Apodaca,9,Horseshoe Bay Terminal,Cates Bay Dock,105.38000000000001,112.34,112.34,117.34,20.0,0,None
43,10,Apodaca,10,Cates Bay Dock,Horseshoe Bay Terminal,117.34,126.04,126.04,131.04000000000002,20.0,38,Hood Point
44,11,Apodaca,11,Horseshoe Bay Terminal,Cates Bay Dock,131.04000000000002,138.00000000000003,138.00000000000003,143.00000000000003,20.0,0,None
45,12,Apodaca,12,Cates Bay Dock,Horseshoe Bay Terminal,143.00000000000003,151.70000000000002,151.70000000000002,156.70000000000002,20.0,38,Hood Point
46,1,Kinbasket Queen,1,Snug Cove Marina,Snug Cove Marina,30.0,30.0,30.0,35.0,17.0,0,None
47,2,Kinbasket Queen,2,Snug Cove Marina,Horseshoe Bay Terminal,35.0,46.2,46.2,51.2,15.0,40,Snug Cove
48,3,Kinbasket Queen,3,Horseshoe Bay Terminal,Mannion Bay Wharf,51.2,60.3764705882353,60.3764705882353,65.37647058823529,15.0,0,None
49,4,Kinbasket Queen,4,Mannion Bay Wharf,Horseshoe Bay Terminal,65.37647058823529,75.7764705882353,75.7764705882353,80.7764705882353,15.0,40,Snug Cove
50,5,Kinbasket Queen,5,Horseshoe Bay Terminal,Mannion Bay Wharf,80.7764705882353,89.95294117647059,89.95294117647059,94.95294117647059,15.0,0,None
51,6,Kinbasket Queen,6,Mannion Bay Wharf,Horseshoe Bay Terminal,94.95294117647059,105.3529411764706,105.3529411764706,110.3529411764706,15.0,40,Snug Cove
52,7,Kinbasket Queen,7,Horseshoe Bay Terminal,Mannion Bay Wharf,110.3529411764706,119.52941176470588,119.52941176470588,124.52941176470588,15.0,0,None
53,8,Kinbasket Queen,8,Mannion Bay Wharf,Horseshoe Bay Terminal,124.52941176470588,134.9294117647059,134.9294117647059,139.9294117647059,15.0,40,Snug Cove
54,9,Kinbasket Queen,9,Horseshoe Bay Terminal,Mannion Bay Wharf,139.9294117647059,149.1058823529412,149.1058823529412,154.1058823529412,15.0,0,None
55,10,Kinbasket Queen,10,Mannion Bay Wharf,Horseshoe Bay Terminal,154.1058823529412,164.5058823529412,164.5058823529412,169.5058823529412,15.0,30,Snug Cove
56,1,Mercury 1,1,Horseshoe Bay Terminal,Snug Cove Marina,20.0,26.72,26.72,29.72,25.0,0,None
57,2,Mercury 1,2,Snug Cove Marina,Horseshoe Bay Terminal,29.72,38.12,38.12,41.12,20.0,12,Snug Cove
58,3,Mercury 1,3,Horseshoe Bay Terminal,Cates Bay Dock,41.12,48.08,48.08,51.08,20.0,0,None
59,4,Mercury 1,4,Cates Bay Dock,Horseshoe Bay Terminal,51.08,59.78,59.78,62.78,20.0,12,Hood Point
60,5,Mercury 1,5,Horseshoe Bay Terminal,Mannion Bay Wharf,62.78,69.02,69.02,72.02,20.0,0,None
61,6,Mercury 1,6,Mannion Bay Wharf,Horseshoe Bay Terminal,72.02,79.82,79.82,82.82,20.0,12,Snug Cove
62,7,Mercury 1,7,Horseshoe Bay Terminal,Cates Bay Dock,82.82,89.77999999999999,89.77999999999999,92.77999999999999,20.0,0,None
63,8,Mercury 1,8,Cates Bay Dock,Horseshoe Bay Terminal,92.77999999999999,101.47999999999999,101.47999999999999,104.47999999999999,20.0,12,Hood Point
64,9,Mercury 1,9,Horseshoe Bay Terminal,Mannion Bay Beach,104.47999999999999,110.71999999999998,110.71999999999998,113.71999999999998,20.0,0,None
65,10,Mercury 1,10,Mannion Bay Beach,Horseshoe Bay Terminal,113.71999999999998,121.51999999999998,121.51999999999998,124.51999999999998,20.0,12,Snug Cove
66,11,Mercury 1,11,Horseshoe Bay Terminal,Snug Cove Marina,124.51999999999998,131.23999999999998,131.23999999999998,134.23999999999998,20.0,0,None
67,12,Mercury 1,12,Snug Cove Marina,Horseshoe Bay Terminal,134.23999999999998,142.64,142.64,145.64,20.0,12,Snug Cove
68,13,Mercury 1,13,Horseshoe Bay Terminal,Cates Bay Beach,145.64,152.6,152.6,155.6,20.0,0,None
69,14,Mercury 1,14,Cates Bay Beach,Horseshoe Bay Terminal,155.6,164.29999999999998,164.29999999999998,167.29999999999998,20.0,12,Hood Point
70,1,Mercury 2,1,Horseshoe Bay Terminal,Mannion Bay Wharf,30.0,36.24,36.24,39.24,25.0,0,None
71,2,Mercury 2,2,Mannion Bay Wharf,Horseshoe Bay Terminal,39.24,47.040000000000006,47.040000000000006,50.040000000000006,20.0,12,Snug Cove
72,3,Mercury 2,3,Horseshoe Bay Terminal,Cates Bay Beach,50.040000000000006,57.00000000000001,57.00000000000001,60.00000000000001,20.0,0,None
73,4,Mercury 2,4,Cates Bay Beach,Horseshoe Bay Terminal,60.00000000000001,68.7,68.7,71.7,20.0,12,Hood Point
74,5,Mercury 2,5,Horseshoe Bay Terminal,Cates Bay Beach,71.7,78.66,78.66,81.66,20.0,0,None
75,6,Mercury 2,6,Cates Bay Beach,Horseshoe Bay Terminal,81.66,90.36,90.36,93.36,20.0,12,Hood Point
